userWallet,total_txn,num_deposits,num_borrows,num_repays,num_redeems,num_liquidations,total_amount,avg_amount,std_amount,cluster,credit_score
0x010d23b534006f4e4f174a7530d7d9e3c131732a,92,53,11,6,0,0,3.0164878436204368e+22,3.27879113437004e+20,5.391883297595622e+20,1,400
0x010da4bb5ed14c387bc92de075b58e2d0cee23b1,17,1,5,8,0,0,8.170997002601547e+21,4.8064688250597337e+20,1.0713637268813842e+21,0,200
0x010da5ff62b6e45f89fa7b2d8ced5a8b5754ec1b,2,1,0,0,0,0,5.000000000001401e+18,2.5000000000007004e+18,3.5355339059317473e+18,0,200
0x010e0d20b256620b6ab77729c8152112e0b78561,8,1,0,0,0,0,5.000000002423055e+20,6.250000003028819e+19,1.767766952843986e+20,0,200
0x010e3a3a9aaf3d8ee76b26d154f8c16c970f477e,3,2,1,0,0,0,1.200000000002e+18,4.000000000006666e+17,5.291502622121622e+17,0,200
0x010e86d5c98a9bf2d232a3a73ea289a79b545b16,1,1,0,0,0,0,1100000.0,1100000.0,0.0,0,200
0x010e891bf7045dd54a0a70b96a77c7b4cfc24640,1,1,0,0,0,0,1e+17,1e+17,0.0,0,200
0x010e92ac8b581c760a4f3c877a4558e8cc278c70,16,4,3,4,0,0,6813039221.0,425814951.3125,428649423.77213985,0,200
0x010eefc75fce6c266573960812b987fa22b6c64e,4,1,1,1,0,0,4.4472e+22,1.1118e+22,1.0257204882422893e+22,0,200
0x010f6b049a5e8e963060b283486795630e5d83e2,10,3,5,2,0,0,1.0827300616226237e+21,1.0827300616226238e+20,3.1073465847849406e+20,0,200
0x010f995c1f0784b39865fb0dbeaf98311f3cc52c,2,1,1,0,0,0,1.5700000000002336e+20,7.850000000001168e+19,1.1101576464627145e+20,0,200
0x01102f208a263a1b3844a1bfac5444cbfe7d052f,30,11,5,5,0,0,2.503596045481462e+21,8.345320151604873e+19,1.0794620882008225e+20,0,200
0x011128170cd4f77f90af9dbb7501b10112efb31e,1,1,0,0,0,0,1.99942e+18,1.99942e+18,0.0,0,200
0x0111aa45d978c43bdee2b7690e33c65648fc06cb,1,1,0,0,0,0,1.074e+17,1.074e+17,0.0,0,200
0x0111dcc6fc2df10b1145fdcfed2bcf1b1c00de91,2,1,1,0,0,0,1.1e+16,5500000000000000.0,6363961030678928.0,0,200
0x01139728b71405424f148e82c090f9097ba69e2c,1,1,0,0,0,0,80000000.0,80000000.0,0.0,0,200
0x0113983234c06a01834e6c173efab06f04de2122,1,1,0,0,0,0,1107690.0,1107690.0,0.0,0,200
0x0113e5d1ca256159d7e7f37fd334ef1f7ee5d39b,1,1,0,0,0,0,1066878.0,1066878.0,0.0,0,200
0x0113e5f85ae18da390377823825946fc45582d1f,12,7,2,1,0,0,7.692392730977963e+21,6.410327275814968e+20,8.616942558654333e+20,0,200
0x0114572c98f3756064b4be09cf02f05ef7f867a6,2,1,1,0,0,0,1.1e+17,5.5e+16,6.363961030678928e+16,0,200
0x0114d2ec12d3c70f90d9a9d827930c66b435c61e,1,1,0,0,0,0,1.9e+16,1.9e+16,0.0,0,200
0x01151b41131ed0bc3268dad9be8fab765205bd71,2,2,0,0,0,0,3.38e+20,1.69e+20,9.758073580374357e+19,0,200
0x0116ed59d76aaaf9ab5ef88807ab33b24df36efd,50,43,2,2,0,0,1.001593581753543e+19,2.003187163507086e+17,6.007540978911788e+17,0,200
0x0116fdba1f1dc87f91fcafe2fb365ca829cee686,223,95,64,26,0,0,4.686784896398122e+23,2.101697262958799e+21,6.684832110973972e+21,4,1000
0x01173bd5895acf19c67f6170f15d503d4153cf04,43,17,0,0,0,0,5.46332507812629e+19,1.2705407158433231e+18,4.662105458937153e+18,0,200
0x0118473b89b9b267953921c26760394db9da6ec3,2,2,0,0,0,0,1.2824856131402342e+16,6412428065701171.0,33617492006655.977,0,200
0x011a62dc7a6c2969a764ec1acd67081029100d57,3,3,0,0,0,0,1.000000000002e+18,3.33333333334e+17,5.773502691890484e+17,0,200
0x011b042a0573972f547b885c86279291b04c6020,41,12,11,7,0,0,6.110426579845716e+21,1.490347946303833e+20,2.4711242597604806e+20,0,200
0x011b552b17d1a78af3be9f5b9fa85b6d66fc7dad,15,3,3,4,0,0,1.625002977813526e+20,1.0833353185423505e+19,2.4378215438387147e+19,0,200
0x011b7c26193af783f967621d9be90a8bc6a9abd3,2,2,0,0,0,0,3e+18,1.5e+18,1.414213562373095e+17,0,200
0x011c3a587254b7312d78f2c8ba5adc41a1ed1357,234,66,40,48,0,0,4.115346456205506e+22,1.7586950667544897e+20,4.3360094533381574e+20,4,1000
0x011c8e8496801c553b480c7fb8a34eb729b18537,1,1,0,0,0,0,4409873827633410.0,4409873827633410.0,0.0,0,200
0x011d826f9ced58896b8046e7afc995f366538cce,5,5,0,0,0,0,1.807857477595312e+16,3615714955190624.0,2095565578275076.8,0,200
0x011e2c14c24fdac66a77802061d8ea26814e5154,2,2,0,0,0,0,67114666.0,33557333.0,5452593.727824585,0,200
0x011e3916f0932f0c0b62261e03b729eeb4e8da85,1,1,0,0,0,0,1007780.0,1007780.0,0.0,0,200
0x011e6bf0b2fccc01f137cfe776e1b1121f31fbaa,83,17,16,26,0,0,1.978644685080791e+22,2.383909259133483e+20,4.265603853979971e+20,1,400
0x011e835885e78d9f1c92e580dae0e142a33cf25e,4,1,1,1,0,0,1.990000000000284e+18,4.97500000000071e+17,5.744780239486153e+17,0,200
0x011e8572c0e339b659add9fbf24ba1328cde7ca9,1,1,0,0,0,0,9.59e+16,9.59e+16,0.0,0,200
0x01209fa47cd0bf3f6b7d0ecf8598e031f57a7543,4,4,0,0,0,0,4.500009869517586e+19,1.1250024673793964e+19,2.2499983550852125e+19,0,200
0x01212602bb6ef285d7fca99430283ba780fe5950,5,2,1,1,0,0,3.007444997007096e+20,6.014889994014192e+19,2.244042011640425e+19,0,200
0x01213e995cd6272ebbb929311b50787296f25600,52,15,14,8,0,0,8.023916723121868e+21,1.5430609082926668e+20,3.7548128879815354e+20,0,200
0x01214a235c6767040c8fef6bd33519a6c7ad79ae,313,45,157,85,0,0,1.7282149496379813e+24,5.521453513220387e+21,1.2954891229186746e+22,4,1000
0x012186399add91fcdc4504bcd9c44a2169d4b32c,1,1,0,0,0,0,4999161.0,4999161.0,0.0,0,200
0x0121a5499577090838ac2d987c2fab300ab13858,2,2,0,0,0,0,1248032.0,624016.0,748031.2932545001,0,200
0x0121ce9b0af57bd51a9e2d2534175a9c4a949975,3,3,0,0,0,0,4.4e+18,1.4666666666666668e+18,1.1547005383792512e+17,0,200
0x01222a114552e89e4c548170f8c1f4d5460d255a,284,137,37,31,0,0,9.12297126912746e+22,3.212313827157556e+20,9.889976418182238e+20,4,1000
0x0122a648094d10ea18ae72673aea0334fae4d3a5,227,145,20,25,0,0,1.3310204357243493e+24,5.863526148565415e+21,2.1621914948222497e+22,4,1000
0x0122f83912932a2d3631340168795c42b6716290,2,2,0,0,0,0,3000000.0,1500000.0,707106.7811865475,0,200
0x012430f934bc381d9f59a28ea34363bce170353d,5,5,0,0,0,0,5.395176343662395e+16,1.079035268732479e+16,1.4458147116240678e+16,0,200
0x0124fd98566fb966d118bfb70650cac960dd6c2c,3,3,0,0,0,0,1304866.0,434955.3333333333,606434.0914570465,0,200
0x01253d735f350afc426335560251171367cd095d,1,1,0,0,0,0,3.43e+16,3.43e+16,0.0,0,200
0x0125c79621229bd96a4fd6c71b7a8d276fd5db97,9,5,2,1,0,0,3.4536884968063094e+20,3.837431663118121e+19,7.98764973177773e+19,0,200
0x012668a6f1b462d55bb77bdd4dec5c8e57463e43,1,1,0,0,0,0,1.3e+18,1.3e+18,0.0,0,200
0x01270d19f1b70c3f24efb57d28974b3d664dd7e6,1,1,0,0,0,0,1.3e+18,1.3e+18,0.0,0,200
0x01281a8e31e2ac1bae55a69a7c962f526fa64f00,8,5,2,0,0,0,4.509900000008615e+19,5.637375000010768e+18,8.200782418020758e+18,0,200
0x012867f22e00f6f4c97def7e159ed9a57617af62,1,1,0,0,0,0,4033576337531721.0,4033576337531721.0,0.0,0,200
0x01287cf199456d0a57de078447a560f6449f09ff,1,1,0,0,0,0,1.2e+18,1.2e+18,0.0,0,200
0x0128883953744d1d302421534757fd6f2d8ba88a,4,1,1,1,0,0,9e+21,2.25e+21,2.0207259421636902e+21,0,200
0x012916ed48b20433b698cb32b488e52c639a2a66,61,19,28,7,0,0,2.200728320531941e+21,3.6077513451343294e+19,1.450492505016493e+20,1,400
0x01299d506f8bbb51eb94f6912c96a0c61ce9d1c1,1,1,0,0,0,0,1.6e+18,1.6e+18,0.0,0,200
0x0129ba41a907ac27f7683d291576f2e74362c421,17,11,3,1,0,0,3.0342555877872737e+21,1.784856228110161e+20,3.63154462335505e+20,0,200
0x0129feef1eadb4e77e2d3de7bc352e3050bb306a,1,1,0,0,0,0,1.076e+17,1.076e+17,0.0,0,200
0x012a5020505f00adb2ba6d4a447951d497a35a7a,1,1,0,0,0,0,6307512796766390.0,6307512796766390.0,0.0,0,200
0x012c597fca480b9766d52e4c1e5d4c0940982abe,4,1,1,1,0,0,1.08000000000014e+22,2.70000000000035e+21,3.117691453623575e+21,0,200
0x012ced3e78c1a70e156537e580f6fed3954b2e84,36,19,8,6,0,0,1.1145255159759526e+20,3.095904211044313e+18,1.8327229371572945e+19,0,200
0x012d85c98a50cc2340e39668b6770e4fcb71342e,2,1,0,0,0,0,2000002310.0,1000001155.0,998.4347750354051,0,200
0x012da78f4ff0bb8cf0b017bbc5e9ac19ae5cfaa4,1,1,0,0,0,0,9.978310673407776e+17,9.978310673407776e+17,0.0,0,200
0x012e168acb9fdc90a4ed9fd6ca2834d9bf5b579e,7,4,1,0,0,0,1.183448791657223e+22,1.6906411309388902e+21,1.96270472382783e+21,0,200
0x012f15e260f6275bc8e62be475adb07549765e70,4,1,1,1,0,0,1e+22,2.5e+21,2.88559664540975e+21,0,200
0x012f638dab4959ebadf779a6e775111893d7d922,1,1,0,0,0,0,13570.0,13570.0,0.0,0,200
0x012fefa16a3baad884834385a0988378852d00bc,7,2,1,0,0,0,1.5000000000011284e+19,2.1428571428587548e+18,3.9339789623461914e+18,0,200
0x01301d186d9e2c3a4091ca1ed95c3719b437c7c7,7,4,0,0,0,0,2.9073046033022278e+20,4.153292290431754e+19,7.613830300335045e+19,0,200
0x01309200a32bb6b968aaf4ba20367d091fc7adbb,61,31,28,0,0,0,1.3592830194920778e+23,2.228332818839472e+21,2.56035010793759e+21,1,400
0x0130b68a18a612892374e1eefbb0697a291215f1,13,4,5,4,0,0,7.082817487807e+21,5.448321144466923e+20,1.3678617721619045e+21,0,200
0x0130d50430776e5f0f7517f6bfa9650fc712b879,5,3,0,0,0,0,2.900000000301036e+18,5.800000000602072e+17,1.2969194269162212e+18,0,200
0x01319c79cf53aeb6dfa2bf5ddc8a124527016695,3,2,1,0,0,0,4.7e+20,1.5666666666666666e+20,1.6743157806499145e+20,0,200
0x0132251adf6116fd0272d23aff8ba0dd9dbbf1d2,2,1,0,0,0,0,2500000042.0,1250000021.0,29.698484809834994,0,200
0x0132749dd84ea8a0b242ff61f97ff40f96035df3,10,2,3,2,0,0,1.3147880833339675e+20,1.3147880833339675e+19,3.762869010329466e+19,0,200
0x013274aa75bbc3bd7acff906e564edbbb50dce08,22,10,6,6,0,0,9.80000000000002e+21,4.454545454545464e+20,5.933980216694452e+20,0,200
0x0133982c25a8211e1e62d95760999c4b825025fb,1,1,0,0,0,0,2e+16,2e+16,0.0,0,200
0x0133a483873163fc5bc916de39abec8baf85657c,14,9,5,0,0,0,8.400000000088927e+19,6.00000000006352e+18,1.0436621911435522e+19,0,200
0x0133b67aec5d8a3959840385ff6f5aba4f85f894,13,2,0,0,0,0,8.793205983792407e+22,6.764004602917237e+21,2.4387965422425516e+22,0,200
0x0134600e06c4176fd44a5557d124f5d684e75b28,2,1,0,0,0,0,20760000113.0,10380000056.5,79.90306627407988,0,200
0x01351f573a99ff5cc633f4ee580347974ff8b59c,1,1,0,0,0,0,1100000.0,1100000.0,0.0,0,200
0x0135249c1897454959da69ac1481df6c1d4023a8,65,25,22,12,0,0,3.357530549294268e+21,5.165431614298874e+19,2.138507746106298e+20,1,400
0x013618ba67d882af8df870d8704e4d317b710dda,1,1,0,0,0,0,1069292.0,1069292.0,0.0,0,200
0x01361dec98b8d86a584afd90a7c7c3ca0d908539,26,10,7,3,0,0,1.0154896931959154e+22,3.9057295892150596e+20,5.985548341542077e+20,0,200
0x0136f37e3373f91e6fc2d2ac76f0d01701754fcd,7,2,2,2,0,0,1.197999000000402e+21,1.7114271428577172e+20,3.721498809685176e+20,0,200
0x0137973eccabc8f684a7494156d25447ab5747f5,1,1,0,0,0,0,1.746e+19,1.746e+19,0.0,0,200
0x0138ea4b8ed7e678cabb76a207a968269dda63e4,1,1,0,0,0,0,1021940.0,1021940.0,0.0,0,200
0x01393a2f8cf06fb5335bf03acb0a4ffa958b5f46,2,1,1,0,0,0,4.04e+16,2.02e+16,2.1496046148071044e+16,0,200
0x01397d68308d2a94865ffe0f84d26e94b6df1234,5,1,1,2,0,0,8008156447715618.0,1601631289543123.5,2189403605403779.0,0,200
0x0139ba48945d51628c79f6cd927a2d42107aa8ea,1,1,0,0,0,0,1e+18,1e+18,0.0,0,200
0x013a451f558aa0e0ac50b6199ba0e2f6b710369e,48,18,7,4,0,0,2.985310917616506e+21,6.219397745034388e+19,2.0140535668869025e+20,0,200
0x013b81ad989b9009f4dab4c804c6007882f9a190,55,26,8,8,0,0,6.7342000448682735e+22,1.2244000081578678e+21,2.6818162616472804e+21,0,200
0x013bbe7e89333bb26c0959f547adcd77f54ffa80,105,72,18,14,0,0,3.700268918366309e+23,3.5240656365393417e+21,1.0367507160614067e+22,1,400
0x013bfceb441762268b2894837c8c1e3774ca4efe,2,2,0,0,0,0,1.2235647853277144e+16,6117823926638572.0,320058753945907.4,0,200
0x013c270b6c893ed986ff69eef37ca5a1c1e59dff,25,10,8,3,0,0,8.224595279035807e+17,3.2898381116143228e+16,1.497451342207462e+17,0,200
0x013c8b849edb8efc9a689854b7bc75f2dd1ccfff,9,4,1,1,0,0,2.1580682831605917e+20,2.397853647956213e+19,4.7133591679785e+19,0,200
0x013c8fa48e3f11afb5ab1bcb35f2484b299d7136,1,1,0,0,0,0,3.48e+16,3.48e+16,0.0,0,200
0x013da16ead9075d66102ef98c23432a3af815b20,2,1,1,0,0,0,1.60485002365967e+21,8.02425011829835e+20,3.782667558658305e+20,0,200
0x013daec37205c9cb2a3d6bd1f0ca52eccd2bb044,1,1,0,0,0,0,4657227213941311.0,4657227213941311.0,0.0,0,200
0x013e074822e7776516a0c69dce430ec1fdb26c0d,22,19,1,1,0,0,7.481764278009696e+21,3.4008019445498616e+20,6.903898963091465e+20,0,200
0x013e0a9ac418ca71de2b3b8ae7b67fbd13f2ab4a,2,1,1,0,0,0,1.4e+17,7e+16,4.2426406871192856e+16,0,200
0x013e68b23bc846a8b7792dd238ba9d387efe3392,1,1,0,0,0,0,1e+18,1e+18,0.0,0,200
0x013eeca1e8f5e2ff4de43289cf2e87601bdeb2b3,1,1,0,0,0,0,4.03417e+19,4.03417e+19,0.0,0,200
0x013f0bc2b50373e02246a997f4c2cbdc869eea40,1,1,0,0,0,0,4701462998204.0,4701462998204.0,0.0,0,200
0x0140034d523f45a7690404fd2b5d0b6dc2a1c9fe,1,1,0,0,0,0,1109118.0,1109118.0,0.0,0,200
0x0140c762c812c087e5b63d1f36022cf349628d45,39,18,6,0,0,0,1.4534023259131146e+18,3.726672630546448e+16,6.41632479224173e+16,0,200
0x0140e9513def4729d7f7b6a5356ce6c84d7ae75b,10,6,1,2,0,0,1.4920000000005023e+21,1.4920000000005023e+20,2.3325227163353753e+20,0,200
0x01412c35980761a198995cb985d34fb56e93fe21,1,1,0,0,0,0,3.2e+16,3.2e+16,0.0,0,200
0x01417e59b64efc0c8727a31f1fbba7c6536307a3,21,18,0,0,0,0,1.1380788108065675e+22,5.419422908602702e+20,2.1756092225896713e+21,0,200
0x01418a07f6e69b08735b717cd6c86fdd8a5ce1a2,4,2,0,0,0,0,5.948147394360886e+20,1.4870368485902215e+20,2.9474098833826864e+20,0,200
0x0141a8d6993a6f4106c4f043ef299ba540ae81ef,1,1,0,0,0,0,8.5e+19,8.5e+19,0.0,0,200
0x0142bfdf3d08eb9cca160c04e9240d7f9631f2b0,134,23,44,54,0,0,1.7406973935247832e+22,1.2990279056155099e+20,4.762443928660702e+20,4,1000
0x014338c7a0342dfc4f90ba2313a782011c8b85e6,1,0,0,0,0,0,7794356.0,7794356.0,0.0,0,200
0x0143bd780dab8a7302141c3fdb8ebade1fb56f92,28,12,5,4,0,0,9.746161033928923e+20,3.4807717978317582e+19,7.025309646269137e+19,0,200
0x01445326f7023b6c69eeb0eccbbac6797af3e76c,187,66,54,41,0,0,1.3183517306335743e+22,7.050009254724996e+19,2.20047732114805e+20,4,1000
0x0144c47df1cc4d52ff115f758918dc42a9db48aa,293,103,49,55,0,0,2.5286166230368896e+21,8.630090863607131e+18,3.1006474092302053e+19,4,1000
0x014607f2d6477badd9d74bf2c5d6356e29a9b957,8,3,2,2,0,0,23787142.0,2973392.75,2110034.5889793066,0,200
0x0146a22337780c55e9d2af2f39139a6174fb828f,15,6,3,2,0,0,1.3615082411737886e+22,9.076721607825258e+20,9.230910947050628e+20,0,200
0x0146ef29dc977ea95328d9901a3c686e43b70953,2,1,1,0,0,0,1.245000000025859e+17,6.225000000129295e+16,5.338656197775582e+16,0,200
0x01485557c2bc6e26c7187ff4cc38d5d9474405d4,18,6,3,4,0,0,1.0005301640319852e+18,5.558500911288806e+16,2.3569494276612774e+17,0,200
0x01485be0b99f0c1949b6c4f1f70affdc39acb154,1,1,0,0,0,0,29.0,29.0,0.0,0,200
0x014930c2d8878759763f3ac2a492ff94073fd80f,28,12,3,3,0,0,1.6994678502820793e+22,6.069528036721712e+20,1.3345946235129648e+21,0,200
0x0149cf3e60f83fda5da971cf9006f74ed9fe04a3,4,3,0,0,0,0,1.986024937524329e+19,4.965062343810822e+18,9.930124654994897e+18,0,200
0x0149e057c5cf8e330fa5df824ad3c086ffc1cca9,2,2,0,0,0,0,2193510.0,1096755.0,2317.8960287295026,0,200
0x014b0094e8c926067eff9bcf7f28608d80cb3694,2,2,0,0,0,0,2127138.0,1063569.0,157741.380747095,0,200
0x014b8a67819d904922a2cacb104ae1baca6033a8,3,1,0,0,0,0,1800005351.0,600001783.6666666,519614404.5370488,0,200
0x014bcbc7ab0eaa72688b91fc2063c50a0a38342e,2,1,1,0,0,0,2.0000000000005e+17,1.00000000000025e+17,1.4142135623727416e+17,0,200
0x014cca5a65e31b8eec52bf4210f7ea09bf9c9016,1,1,0,0,0,0,168027045751.0,168027045751.0,0.0,0,200
0x014d3a4e098ea342fffdacfebf63c464ce4a5d15,1,1,0,0,0,0,1109007.0,1109007.0,0.0,0,200
0x014d82ea060ff731f208579c978d546b8f692f9e,1,0,0,0,0,0,13008976229.0,13008976229.0,0.0,0,200
0x014d8a9260da47dcf00113bd34482cceac881a9d,6,4,2,0,0,0,2.8023820220616924e+20,4.670636703436154e+19,3.493320135930524e+19,0,200
0x014dad29178cd0a6bdf32a908c918706e170f1e0,1,1,0,0,0,0,2.2145401675251507e+17,2.2145401675251507e+17,0.0,0,200
0x014e084765a334829a6056eed7dc9df1cc89f08d,1,1,0,0,0,0,1.5e+18,1.5e+18,0.0,0,200
0x014ea07861052dfec9fc3416271d0981a4eb0448,1,1,0,0,0,0,1.3e+18,1.3e+18,0.0,0,200
0x014f18e2c4cfda68eb2992c1820cf32fe7a6326e,1,1,0,0,0,0,1012616.0,1012616.0,0.0,0,200
0x014f65b7b97d2014c8a4f1dcb693d4a4fedf87cd,1,0,0,0,0,0,1002716.0,1002716.0,0.0,0,200
0x014faf79e95bddd971d309baf891fc064e86f4ba,1,1,0,0,0,0,9.12e+16,9.12e+16,0.0,0,200
0x0150947ebaa7c4f68efb2d1cd68af3cfa6424a0e,1,1,0,0,0,0,97.0,97.0,0.0,0,200
0x0151fec7c3cb6b151cb9b34bf5cbaa685fae769c,1,1,0,0,0,0,1e+17,1e+17,0.0,0,200
0x01520618c0509a2b2b54ff1319fa4c6d8a8e3581,1,1,0,0,0,0,1012401.0,1012401.0,0.0,0,200
0x0152667429adfd3ecd2dd6c3d3cfc1e669e67309,21,8,10,3,0,0,8.978239294579248e+21,4.275352045037737e+20,8.964168335048186e+20,0,200
0x015281aaee9460e5948a609355f2599464eadf4f,1,1,0,0,0,0,1.5e+16,1.5e+16,0.0,0,200
0x01531c1ff589c8ae0779562b1fa9095cdb78e084,3,3,0,0,0,0,1.1563225782418426e+16,3854408594139475.5,2350490887813074.5,0,200
0x01532c3f785c5218b5595b0e13e3b20b6d501924,11,6,2,0,0,0,6.001607088815721e+19,5.456006444377928e+18,4.720947766123452e+18,0,200
0x01537ea80bf6c1d2779226fc1acfe93107f8b063,3,2,0,0,0,0,1.3300000199860001e+18,4.433333399953334e+17,7.67875852252741e+17,0,200
0x015434c7b541466ed441688a8dafcd26b85ff9d1,2,2,0,0,0,0,3994200003790508.0,1997100001895254.0,2824325902735014.0,0,200
0x0154d25120ed20a516fe43991702e7463c5a6f6e,5,2,0,0,0,0,4.0052796013420295e+20,8.01055920268406e+19,1.0873538518500249e+20,0,200
0x01552561469172eb5910ac83b35f96c92bac63d0,15,8,2,1,0,0,5.13772153884985e+22,3.4251476925665667e+21,5.403949114423036e+21,0,200
0x01556c82b199759193e21b386b88e3b5e840cc51,2,2,0,0,0,0,7851852912016867.0,3925926456008433.5,12907674375638.049,0,200
0x0155d9e1e729fac583413952d6c4040c8d385584,1,1,0,0,0,0,1.5e+18,1.5e+18,0.0,0,200
0x015644fd4f3a0fcef6cc22e25e846a6481777303,2,2,0,0,0,0,9835676637511360.0,4917838318755680.0,6954873646511631.0,0,200
0x0156f97eb31a8fd1bd26b19741256e77dca29305,3,3,0,0,0,0,2.793e+21,9.309999999999999e+20,1.5926207960465668e+21,0,200
0x01582c71b2bacb5b6db18c9d8aee84e8be032415,1,1,0,0,0,0,90000.0,90000.0,0.0,0,200
0x0158e476ea323e78ef35ae5b490c26bcf0eb15ae,1,1,0,0,0,0,1055585.0,1055585.0,0.0,0,200
0x0158f2bc31131a627cb41b44e7ec4c8a7dbe0613,6,2,1,1,0,0,1.8200000236948174e+20,3.0333333728246956e+19,2.5303491282564702e+19,0,200
0x015ac33ae866f442ee65b6e0f658132d30e3c673,1,1,0,0,0,0,5e+20,5e+20,0.0,0,200
0x015b0bb1bfad0437647e74776a7d649d2e3adebb,4,1,1,1,0,0,9.000000000001481e+21,2.2500000000003701e+21,2.5980762113528887e+21,0,200
0x015befb758090caf23caf09dcdc107426bb1f07b,18,6,3,3,0,0,13766994675.0,764833037.5,179708954.84521666,0,200
0x015c03bc4c9aa817a6a6759552b809ff54890f19,1,1,0,0,0,0,1014141.0,1014141.0,0.0,0,200
0x015c78dd45b469a2ae94c93b426d283c2ee42849,2,1,1,0,0,0,3.5e+16,1.75e+16,1.7677669529663688e+16,0,200
0x015c7e4760e69bc13fb5cc0df66f0a3375d300ec,1,1,0,0,0,0,1094848.0,1094848.0,0.0,0,200
0x015fc0f9a30b6353b6ea191d7c4ba6c8aade92d7,2,1,1,0,0,0,1.4999999989997772e+16,7499999994998886.0,3535533913005380.5,0,200
0x015fe88d0d4787574aaf5af64726252484365338,14,4,2,2,0,0,3.796162943623711e+19,2.711544959731222e+18,3.2279031371069573e+18,0,200
0x016005883a46adc829445c752df6e957dec2c7fa,1,1,0,0,0,0,1e+18,1e+18,0.0,0,200
0x0160afff7a7a824429a8202995d03239d2d418fa,187,93,57,26,0,0,2.009399194768448e+23,1.0745450239403465e+21,3.418974235838875e+21,4,1000
0x01615d8d53eb9aafcda15853286fdf8259368a68,2,0,0,1,0,0,2.0089989999999997e+22,1.0044994999999999e+22,1.4202939735845181e+22,0,200
0x0161cd3a424b77adbc9f73d55dffaa1325ca9e4e,10,3,2,1,0,0,3.1961038406535394e+22,3.1961038406535395e+21,5.69154610203904e+21,0,200
0x0161d1cc10116bb2a073a0c293d5e4f1a97a00b6,2,2,0,0,0,0,1.300000000000015e+20,6.500000000000075e+19,9.192388155425012e+19,0,200
0x0161e9ea4f3aa829dd8721545c9d024ea4500258,2,1,1,0,0,0,4.48e+16,2.24e+16,2.4607315985291856e+16,0,200
0x01623c98f9651095d600f2ecb45dfa1072fc9589,2,1,1,0,0,0,1.2e+16,6000000000000000.0,5656854249492380.0,0,200
0x01663114bff8c87677c61a4a20e62339cb15e58d,40,23,6,3,0,0,1.7729782131471763e+21,4.432445532867941e+19,7.218440595864804e+19,0,200
0x0166e394c5d12205464c2c6b3073abb04ebdfd3f,28,14,10,1,0,0,9.91323527848164e+23,3.5404411708863e+22,4.0567432127332326e+22,0,200
0x0167767e7ffabd6e9fe1f958535bf296622d4b21,71,42,19,3,0,0,3.464205887373852e+22,4.8791632216533126e+20,1.555143395813228e+21,1,400
0x0167d3c422cc3a856f1f7cb750e75a8e5d7c9c5b,1,1,0,0,0,0,3.46e+16,3.46e+16,0.0,0,200
0x01680c4acff13811644c8ccb03227bd47d3fc208,2,1,1,0,0,0,1.0000000000002e+16,5000000000001000.0,7071067811864061.0,0,200
0x0168459886bd2aa322c18ed0b209887095afcacb,25,4,1,14,0,0,6.11124279628792e+21,2.4444971185151682e+20,8.456119519558848e+20,0,200
0x0168ac98f0afa2df297e4d06c2c5187fc27b5689,1,1,0,0,0,0,1.0056206728518109e+17,1.0056206728518109e+17,0.0,0,200
0x0168c572ebc7861f99733d04187609067cb0fcfb,1,1,0,0,0,0,2e+18,2e+18,0.0,0,200
0x016948e86c3338bb0125ea7889e19b45c5357f26,1,1,0,0,0,0,1.5e+16,1.5e+16,0.0,0,200
0x016956ddbb3c7ad592283cb58cb9a6725bd847bf,2,2,0,0,0,0,7928089294274010.0,3964044647137005.0,214407477009578.84,0,200
0x0169a86594f9de15b8add8d9250913848cbf17a6,2,2,0,0,0,0,2.6e+18,1.3e+18,2.82842712474619e+17,0,200
0x016a12805434a815a943c7c7251a483561d63fa3,1,1,0,0,0,0,12006.0,12006.0,0.0,0,200
0x016a1d022dbdf905526cf9e880c5e43eb13793af,1,1,0,0,0,0,9.845e+19,9.845e+19,0.0,0,200
0x016a42b47b051be2946a35fb72774e00a7b8e820,42,25,9,5,0,0,3.911982157057838e+21,9.31424323109009e+19,1.4234279375311231e+20,0,200
0x016a5af54b2a9832ce8a594d3fc5af64ebd386f7,2,1,1,0,0,0,1.15e+20,5.75e+19,6.010407640085654e+19,0,200
0x016a6738cdf51365f2f5e30c82931553e0a93262,35,25,7,1,0,0,1.874279039286311e+20,5.35508296938946e+18,1.3765090723560004e+19,0,200
0x016d10f16e862eea0be1fdeb1dbba0bbd7f44078,29,18,6,2,0,0,5.5230658724277984e+20,1.904505473250965e+19,2.668640161134669e+19,0,200
0x016d435511a27e309b599e2786429641843ce782,7,6,0,0,0,0,8.652977527002622e+18,1.2361396467146604e+18,1.0390058318631204e+18,0,200
0x016d4da7c7cd614cd50149a373873ff090b9782e,2,1,1,0,0,0,3e+16,1.5e+16,7071067811865475.0,0,200
0x016e9e2497544790d71411911b187cbd26b43458,6,4,2,0,0,0,207720403555998.0,34620067259333.0,50672493441216.73,0,200
0x016ee55de225b15958c5b2f2cdd8c554621d2639,4,2,0,0,0,0,2.566457392202318e+16,6416143480505795.0,7408724296862527.0,0,200
0x016f6d3391e9a13928505ec4e6dfa9778e5b5ec7,1,1,0,0,0,0,1.12e+18,1.12e+18,0.0,0,200
0x016fa60107319e33386641ae9002ea59706379d5,70,70,0,0,0,0,260000000000440.0,3714285714292.0,4866754586682.173,1,400
